sim_time, my_robot/cart?world_pose/position/x
11.981, 1.49979
11.982, 1.49979
11.983, 1.49979
11.984, 1.49979
11.985, 1.49979
11.986, 1.49979
11.987, 1.49979
11.988, 1.49979
11.989, 1.49979
11.99, 1.49979
11.991, 1.49979
11.992, 1.49979
11.993, 1.49979
11.994, 1.49979
11.995, 1.49979
11.996, 1.49979
11.997, 1.49979
11.998, 1.49979
11.999, 1.49979
12, 1.49979
12.001, 1.49979
12.002, 1.49979
12.003, 1.49978
12.004, 1.49978
12.005, 1.49978
12.006, 1.49978
12.007, 1.49978
12.008, 1.49978
12.009, 1.49978
12.01, 1.49978
12.011, 1.49978
12.012, 1.49978
12.013, 1.49978
12.014, 1.49978
12.015, 1.49978
12.016, 1.49978
12.017, 1.49978
12.018, 1.49978
12.019, 1.49978
12.02, 1.49978
12.021, 1.49978
12.022, 1.49978
12.023, 1.49978
12.024, 1.49978
12.025, 1.49978
12.026, 1.49978
12.027, 1.49977
12.028, 1.49977
12.029, 1.49977
12.03, 1.49977
12.031, 1.49977
12.032, 1.49977
12.033, 1.49977
12.034, 1.49977
12.035, 1.49977
12.036, 1.49977
12.037, 1.49977
12.038, 1.49977
12.039, 1.49977
12.04, 1.49977
12.041, 1.49977
12.042, 1.49977
12.043, 1.49977
12.044, 1.49977
12.045, 1.49977
12.046, 1.49977
12.047, 1.49977
12.048, 1.49977
12.049, 1.49977
12.05, 1.49976
12.051, 1.49976
12.052, 1.49976
12.053, 1.49976
12.054, 1.49976
12.055, 1.49976
12.056, 1.49976
12.057, 1.49976
12.058, 1.49976
12.059, 1.49976
12.06, 1.49976
12.061, 1.49976
12.062, 1.49976
12.063, 1.49976
12.064, 1.49976
12.065, 1.49976
12.066, 1.49976
12.067, 1.49976
12.068, 1.49976
12.069, 1.49976
12.07, 1.49976
12.071, 1.49975
12.072, 1.49975
12.073, 1.49975
12.074, 1.49975
12.075, 1.49975
12.076, 1.49975
12.077, 1.49975
12.078, 1.49975
12.079, 1.49975
12.08, 1.49975
12.081, 1.49975
12.082, 1.49975
12.083, 1.49975
12.084, 1.49975
12.085, 1.49975
12.086, 1.49975
12.087, 1.49975
12.088, 1.49975
12.089, 1.49975
12.09, 1.49975
12.091, 1.49975
12.092, 1.49974
12.093, 1.49974
12.094, 1.49974
12.095, 1.49974
12.096, 1.49974
12.097, 1.49974
12.098, 1.49974
12.099, 1.49974
12.1, 1.49974
12.101, 1.49974
12.102, 1.49974
12.103, 1.49974
12.104, 1.49974
12.105, 1.49974
12.106, 1.49974
12.107, 1.49974
12.108, 1.49974
12.109, 1.49974
12.11, 1.49974
12.111, 1.49974
12.112, 1.49974
12.113, 1.49973
12.114, 1.49973
12.115, 1.49973
12.116, 1.49973
12.117, 1.49973
12.118, 1.49973
12.119, 1.49973
12.12, 1.49973
12.121, 1.49973
12.122, 1.49973
12.123, 1.49973
12.124, 1.49973
12.125, 1.49973
12.126, 1.49973
12.127, 1.49973
12.128, 1.49973
12.129, 1.49973
12.13, 1.49973
12.131, 1.49973
12.132, 1.49972
12.133, 1.49972
12.134, 1.49972
12.135, 1.49972
12.136, 1.49972
12.137, 1.49972
12.138, 1.49972
12.139, 1.49972
12.14, 1.49972
12.141, 1.49972
12.142, 1.49972
12.143, 1.49972
12.144, 1.49972
12.145, 1.49972
12.146, 1.49972
12.147, 1.49972
12.148, 1.49972
12.149, 1.49972
12.15, 1.49972
12.151, 1.49971
12.152, 1.49971
12.153, 1.49971
12.154, 1.49971
12.155, 1.49971
12.156, 1.49971
12.157, 1.49971
12.158, 1.49971
12.159, 1.49971
12.16, 1.49971
12.161, 1.49971
12.162, 1.49971
12.163, 1.49971
12.164, 1.49971
12.165, 1.49971
12.166, 1.49971
12.167, 1.49971
12.168, 1.49971
12.169, 1.4997
12.17, 1.4997
12.171, 1.4997
12.172, 1.4997
12.173, 1.4997
12.174, 1.4997
12.175, 1.4997
12.176, 1.4997
12.177, 1.4997
12.178, 1.4997
12.179, 1.4997
12.18, 1.4997
12.181, 1.4997
12.182, 1.4997
12.183, 1.4997
12.184, 1.4997
12.185, 1.4997
12.186, 1.49969
12.187, 1.49969
12.188, 1.49969
12.189, 1.49969
12.19, 1.49969
12.191, 1.49969
12.192, 1.49969
12.193, 1.49969
12.194, 1.49969
12.195, 1.49969
12.196, 1.49969
12.197, 1.49969
12.198, 1.49969
12.199, 1.49969
12.2, 1.49969
12.201, 1.49969
12.202, 1.49969
12.203, 1.49968
12.204, 1.49968
12.205, 1.49968
12.206, 1.49968
12.207, 1.49968
12.208, 1.49968
12.209, 1.49968
12.21, 1.49968
12.211, 1.49968
12.212, 1.49968
12.213, 1.49968
12.214, 1.49968
12.215, 1.49968
12.216, 1.49968
12.217, 1.49968
12.218, 1.49968
12.219, 1.49968
12.22, 1.49967
12.221, 1.49967
12.222, 1.49967
12.223, 1.49967
12.224, 1.49967
12.225, 1.49967
12.226, 1.49967
12.227, 1.49967
12.228, 1.49967
12.229, 1.49967
12.23, 1.49967
12.231, 1.49967
12.232, 1.49967
12.233, 1.49967
12.234, 1.49967
12.235, 1.49967
12.236, 1.49966
12.237, 1.49966
12.238, 1.49966
12.239, 1.49966
12.24, 1.49966
12.241, 1.49966
12.242, 1.49966
12.243, 1.49966
12.244, 1.49966
12.245, 1.49966
12.246, 1.49966
12.247, 1.49966
12.248, 1.49966
12.249, 1.49966
12.25, 1.49966
12.251, 1.49965
12.252, 1.49965
12.253, 1.49965
12.254, 1.49965
12.255, 1.49965
12.256, 1.49965
12.257, 1.49965
12.258, 1.49965
12.259, 1.49965
12.26, 1.49965
12.261, 1.49965
12.262, 1.49965
12.263, 1.49965
12.264, 1.49965
12.265, 1.49965
12.266, 1.49964
12.267, 1.49964
12.268, 1.49964
12.269, 1.49964
12.27, 1.49964
12.271, 1.49964
12.272, 1.49964
12.273, 1.49964
12.274, 1.49964
12.275, 1.49964
12.276, 1.49964
12.277, 1.49964
12.278, 1.49964
12.279, 1.49964
12.28, 1.49964
12.281, 1.49963
12.282, 1.49963
12.283, 1.49963
12.284, 1.49963
12.285, 1.49963
12.286, 1.49963
12.287, 1.49963
12.288, 1.49963
12.289, 1.49963
12.29, 1.49963
12.291, 1.49963
12.292, 1.49963
12.293, 1.49963
12.294, 1.49963
12.295, 1.49962
12.296, 1.49962
12.297, 1.49962
12.298, 1.49962
12.299, 1.49962
12.3, 1.49962
12.301, 1.49962
12.302, 1.49962
12.303, 1.49962
12.304, 1.49962
12.305, 1.49962
12.306, 1.49962
12.307, 1.49962
12.308, 1.49962
12.309, 1.49961
12.31, 1.49961
12.311, 1.49961
12.312, 1.49961
12.313, 1.49961
12.314, 1.49961
12.315, 1.49961
12.316, 1.49961
12.317, 1.49961
12.318, 1.49961
12.319, 1.49961
12.32, 1.49961
12.321, 1.49961
12.322, 1.4996
12.323, 1.4996
12.324, 1.4996
12.325, 1.4996
12.326, 1.4996
12.327, 1.4996
12.328, 1.4996
12.329, 1.4996
12.33, 1.4996
12.331, 1.4996
12.332, 1.4996
12.333, 1.4996
12.334, 1.4996
12.335, 1.49959
12.336, 1.49959
12.337, 1.49959
12.338, 1.49959
12.339, 1.49959
12.34, 1.49959
12.341, 1.49959
12.342, 1.49959
12.343, 1.49959
12.344, 1.49959
12.345, 1.49959
12.346, 1.49959
12.347, 1.49959
12.348, 1.49958
12.349, 1.49958
12.35, 1.49958
12.351, 1.49958
12.352, 1.49958
12.353, 1.49958
12.354, 1.49958
12.355, 1.49958
12.356, 1.49958
12.357, 1.49958
12.358, 1.49958
12.359, 1.49958
12.36, 1.49957
12.361, 1.49957
12.362, 1.49957
12.363, 1.49957
12.364, 1.49957
12.365, 1.49957
12.366, 1.49957
12.367, 1.49957
12.368, 1.49957
12.369, 1.49957
12.37, 1.49957
12.371, 1.49957
12.372, 1.49957
12.373, 1.49956
12.374, 1.49956
12.375, 1.49956
12.376, 1.49956
12.377, 1.49956
12.378, 1.49956
12.379, 1.49956
12.38, 1.49956
12.381, 1.49956
12.382, 1.49956
12.383, 1.49956
12.384, 1.49955
12.385, 1.49955
12.386, 1.49955
12.387, 1.49955
12.388, 1.49955
12.389, 1.49955
12.39, 1.49955
12.391, 1.49955
12.392, 1.49955
12.393, 1.49955
12.394, 1.49955
12.395, 1.49955
12.396, 1.49954
12.397, 1.49954
12.398, 1.49954
12.399, 1.49954
12.4, 1.49954
12.401, 1.49954
12.402, 1.49954
12.403, 1.49954
12.404, 1.49954
12.405, 1.49954
12.406, 1.49954
12.407, 1.49954
12.408, 1.49953
12.409, 1.49953
12.41, 1.49953
12.411, 1.49953
12.412, 1.49953
12.413, 1.49953
12.414, 1.49953
12.415, 1.49953
12.416, 1.49953
12.417, 1.49953
12.418, 1.49953
12.419, 1.49952
12.42, 1.49952
12.421, 1.49952
12.422, 1.49952
12.423, 1.49952
12.424, 1.49952
12.425, 1.49952
12.426, 1.49952
12.427, 1.49952
12.428, 1.49952
12.429, 1.49952
12.43, 1.49951
12.431, 1.49951
12.432, 1.49951
12.433, 1.49951
12.434, 1.49951
12.435, 1.49951
12.436, 1.49951
12.437, 1.49951
12.438, 1.49951
12.439, 1.49951
12.44, 1.4995
12.441, 1.4995
12.442, 1.4995
12.443, 1.4995
12.444, 1.4995
12.445, 1.4995
12.446, 1.4995
12.447, 1.4995
12.448, 1.4995
12.449, 1.4995
12.45, 1.4995
12.451, 1.49949
12.452, 1.49949
12.453, 1.49949
12.454, 1.49949
12.455, 1.49949
12.456, 1.49949
12.457, 1.49949
12.458, 1.49949
12.459, 1.49949
12.46, 1.49949
12.461, 1.49948
12.462, 1.49948
12.463, 1.49948
12.464, 1.49948
12.465, 1.49948
12.466, 1.49948
12.467, 1.49948
12.468, 1.49948
12.469, 1.49948
12.47, 1.49948
12.471, 1.49947
12.472, 1.49947
12.473, 1.49947
12.474, 1.49947
12.475, 1.49947
12.476, 1.49947
12.477, 1.49947
12.478, 1.49947
12.479, 1.49947
12.48, 1.49947
12.481, 1.49946
12.482, 1.49946
12.483, 1.49946
12.484, 1.49946
12.485, 1.49946
12.486, 1.49946
12.487, 1.49946
12.488, 1.49946
12.489, 1.49946
12.49, 1.49946
12.491, 1.49945
12.492, 1.49945
12.493, 1.49945
12.494, 1.49945
12.495, 1.49945
12.496, 1.49945
12.497, 1.49945
12.498, 1.49945
12.499, 1.49945
12.5, 1.49944
12.501, 1.49944
12.502, 1.49944
12.503, 1.49944
12.504, 1.49944
12.505, 1.49944
12.506, 1.49944
12.507, 1.49944
12.508, 1.49944
12.509, 1.49944
12.51, 1.49943
12.511, 1.49943
12.512, 1.49943
12.513, 1.49943
12.514, 1.49943
12.515, 1.49943
12.516, 1.49943
12.517, 1.49943
12.518, 1.49943
12.519, 1.49942
12.52, 1.49942
12.521, 1.49942
12.522, 1.49942
12.523, 1.49942
12.524, 1.49942
12.525, 1.49942
12.526, 1.49942
12.527, 1.49942
12.528, 1.49941
12.529, 1.49941
12.53, 1.49941
12.531, 1.49941
12.532, 1.49941
12.533, 1.49941
12.534, 1.49941
12.535, 1.49941
12.536, 1.49941
12.537, 1.4994
12.538, 1.4994
12.539, 1.4994
12.54, 1.4994
12.541, 1.4994
12.542, 1.4994
12.543, 1.4994
12.544, 1.4994
12.545, 1.4994
12.546, 1.49939
12.547, 1.49939
12.548, 1.49939
12.549, 1.49939
12.55, 1.49939
12.551, 1.49939
12.552, 1.49939
12.553, 1.49939
12.554, 1.49938
12.555, 1.49938
12.556, 1.49938
12.557, 1.49938
12.558, 1.49938
12.559, 1.49938
12.56, 1.49938
12.561, 1.49938
12.562, 1.49938
12.563, 1.49937
12.564, 1.49937
12.565, 1.49937
12.566, 1.49937
12.567, 1.49937
12.568, 1.49937
12.569, 1.49937
12.57, 1.49937
12.571, 1.49936
12.572, 1.49936
12.573, 1.49936
12.574, 1.49936
12.575, 1.49936
12.576, 1.49936
12.577, 1.49936
12.578, 1.49936
12.579, 1.49935
12.58, 1.49935
12.581, 1.49935
12.582, 1.49935
12.583, 1.49935
12.584, 1.49935
12.585, 1.49935
12.586, 1.49935
12.587, 1.49934
12.588, 1.49934
12.589, 1.49934
12.59, 1.49934
12.591, 1.49934
12.592, 1.49934
12.593, 1.49934
12.594, 1.49934
12.595, 1.49933
12.596, 1.49933
12.597, 1.49933
12.598, 1.49933
12.599, 1.49933
12.6, 1.49933
12.601, 1.49933
12.602, 1.49933
12.603, 1.49932
12.604, 1.49932
12.605, 1.49932
12.606, 1.49932
12.607, 1.49932
12.608, 1.49932
12.609, 1.49932
12.61, 1.49932
12.611, 1.49931
12.612, 1.49931
12.613, 1.49931
12.614, 1.49931
12.615, 1.49931
12.616, 1.49931
12.617, 1.49931
12.618, 1.4993
12.619, 1.4993
12.62, 1.4993
12.621, 1.4993
12.622, 1.4993
12.623, 1.4993
12.624, 1.4993
12.625, 1.4993
12.626, 1.49929
12.627, 1.49929
12.628, 1.49929
12.629, 1.49929
12.63, 1.49929
12.631, 1.49929
12.632, 1.49929
12.633, 1.49928
12.634, 1.49928
12.635, 1.49928
12.636, 1.49928
12.637, 1.49928
12.638, 1.49928
12.639, 1.49928
12.64, 1.49928
12.641, 1.49927
12.642, 1.49927
12.643, 1.49927
12.644, 1.49927
12.645, 1.49927
12.646, 1.49927
12.647, 1.49927
12.648, 1.49926
12.649, 1.49926
12.65, 1.49926
12.651, 1.49926
12.652, 1.49926
12.653, 1.49926
12.654, 1.49926
12.655, 1.49925
12.656, 1.49925
12.657, 1.49925
12.658, 1.49925
12.659, 1.49925
12.66, 1.49925
12.661, 1.49925
12.662, 1.49924
12.663, 1.49924
12.664, 1.49924
12.665, 1.49924
12.666, 1.49924
12.667, 1.49924
12.668, 1.49924
12.669, 1.49923
12.67, 1.49923
12.671, 1.49923
12.672, 1.49923
12.673, 1.49923
12.674, 1.49923
12.675, 1.49923
12.676, 1.49922
12.677, 1.49922
12.678, 1.49922
12.679, 1.49922
12.68, 1.49922
12.681, 1.49922
12.682, 1.49921
12.683, 1.49921
12.684, 1.49921
12.685, 1.49921
12.686, 1.49921
12.687, 1.49921
12.688, 1.49921
12.689, 1.4992
12.69, 1.4992
12.691, 1.4992
12.692, 1.4992
12.693, 1.4992
12.694, 1.4992
12.695, 1.4992
12.696, 1.49919
12.697, 1.49919
12.698, 1.49919
12.699, 1.49919
12.7, 1.49919
12.701, 1.49919
12.702, 1.49918
12.703, 1.49918
12.704, 1.49918
12.705, 1.49918
12.706, 1.49918
12.707, 1.49918
12.708, 1.49917
12.709, 1.49917
12.71, 1.49917
12.711, 1.49917
12.712, 1.49917
12.713, 1.49917
12.714, 1.49917
12.715, 1.49916
12.716, 1.49916
12.717, 1.49916
12.718, 1.49916
12.719, 1.49916
12.72, 1.49916
12.721, 1.49915
12.722, 1.49915
12.723, 1.49915
12.724, 1.49915
12.725, 1.49915
12.726, 1.49915
12.727, 1.49914
12.728, 1.49914
12.729, 1.49914
12.73, 1.49914
12.731, 1.49914
12.732, 1.49914
12.733, 1.49913
12.734, 1.49913
12.735, 1.49913
12.736, 1.49913
12.737, 1.49913
12.738, 1.49913
12.739, 1.49912
12.74, 1.49912
12.741, 1.49912
12.742, 1.49912
12.743, 1.49912
12.744, 1.49912
12.745, 1.49911
12.746, 1.49911
12.747, 1.49911
12.748, 1.49911
12.749, 1.49911
12.75, 1.49911
12.751, 1.4991
12.752, 1.4991
12.753, 1.4991
12.754, 1.4991
12.755, 1.4991
12.756, 1.4991
12.757, 1.49909
12.758, 1.49909
12.759, 1.49909
12.76, 1.49909
12.761, 1.49909
12.762, 1.49909
12.763, 1.49908
12.764, 1.49908
12.765, 1.49908
12.766, 1.49908
12.767, 1.49908
12.768, 1.49907
12.769, 1.49907
12.77, 1.49907
12.771, 1.49907
12.772, 1.49907
12.773, 1.49907
12.774, 1.49906
12.775, 1.49906
12.776, 1.49906
12.777, 1.49906
12.778, 1.49906
12.779, 1.49906
12.78, 1.49905
12.781, 1.49905
12.782, 1.49905
12.783, 1.49905
12.784, 1.49905
12.785, 1.49904
12.786, 1.49904
12.787, 1.49904
12.788, 1.49904
12.789, 1.49904
12.79, 1.49904
12.791, 1.49903
12.792, 1.49903
12.793, 1.49903
12.794, 1.49903
12.795, 1.49903
12.796, 1.49902
12.797, 1.49902
12.798, 1.49902
12.799, 1.49902
12.8, 1.49902
12.801, 1.49901
12.802, 1.49901
12.803, 1.49901
12.804, 1.49901
12.805, 1.49901
12.806, 1.49901
12.807, 1.499
12.808, 1.499
12.809, 1.499
12.81, 1.499
12.811, 1.499
12.812, 1.49899
12.813, 1.49899
12.814, 1.49899
12.815, 1.49899
12.816, 1.49899
12.817, 1.49898
12.818, 1.49898
12.819, 1.49898
12.82, 1.49898
12.821, 1.49898
12.822, 1.49897
12.823, 1.49897
12.824, 1.49897
12.825, 1.49897
12.826, 1.49897
12.827, 1.49896
12.828, 1.49896
12.829, 1.49896
12.83, 1.49896
12.831, 1.49896
12.832, 1.49896
12.833, 1.49895
12.834, 1.49895
12.835, 1.49895
12.836, 1.49895
12.837, 1.49895
12.838, 1.49894
12.839, 1.49894
12.84, 1.49894
12.841, 1.49894
12.842, 1.49893
12.843, 1.49893
12.844, 1.49893
12.845, 1.49893
12.846, 1.49893
12.847, 1.49892
12.848, 1.49892
12.849, 1.49892
12.85, 1.49892
12.851, 1.49892
12.852, 1.49891
12.853, 1.49891
12.854, 1.49891
12.855, 1.49891
12.856, 1.49891
12.857, 1.4989
12.858, 1.4989
12.859, 1.4989
12.86, 1.4989
12.861, 1.4989
12.862, 1.49889
12.863, 1.49889
12.864, 1.49889
12.865, 1.49889
12.866, 1.49889
12.867, 1.49888
12.868, 1.49888
12.869, 1.49888
12.87, 1.49888
12.871, 1.49887
12.872, 1.49887
12.873, 1.49887
12.874, 1.49887
12.875, 1.49887
12.876, 1.49886
12.877, 1.49886
12.878, 1.49886
12.879, 1.49886
12.88, 1.49886
12.881, 1.49885
12.882, 1.49885
12.883, 1.49885
12.884, 1.49885
12.885, 1.49884
12.886, 1.49884
12.887, 1.49884
12.888, 1.49884
12.889, 1.49884
12.89, 1.49883
12.891, 1.49883
12.892, 1.49883
12.893, 1.49883
12.894, 1.49882
12.895, 1.49882
12.896, 1.49882
12.897, 1.49882
12.898, 1.49882
12.899, 1.49881
12.9, 1.49881
12.901, 1.49881
12.902, 1.49881
12.903, 1.4988
12.904, 1.4988
12.905, 1.4988
12.906, 1.4988
12.907, 1.49879
12.908, 1.49879
12.909, 1.49879
12.91, 1.49879
12.911, 1.49879
12.912, 1.49878
12.913, 1.49878
12.914, 1.49878
12.915, 1.49878
12.916, 1.49877
12.917, 1.49877
12.918, 1.49877
12.919, 1.49877
12.92, 1.49876
12.921, 1.49876
12.922, 1.49876
12.923, 1.49876
12.924, 1.49876
12.925, 1.49875
12.926, 1.49875
12.927, 1.49875
12.928, 1.49875
12.929, 1.49874
12.93, 1.49874
12.931, 1.49874
12.932, 1.49874
12.933, 1.49873
12.934, 1.49873
12.935, 1.49873
12.936, 1.49873
12.937, 1.49872
12.938, 1.49872
12.939, 1.49872
12.94, 1.49872
12.941, 1.49871
12.942, 1.49871
12.943, 1.49871
12.944, 1.49871
12.945, 1.4987
12.946, 1.4987
12.947, 1.4987
12.948, 1.4987
12.949, 1.49869
12.95, 1.49869
12.951, 1.49869
12.952, 1.49869
12.953, 1.49868
12.954, 1.49868
12.955, 1.49868
12.956, 1.49868
12.957, 1.49867
12.958, 1.49867
12.959, 1.49867
12.96, 1.49867
12.961, 1.49866
12.962, 1.49866
12.963, 1.49866
12.964, 1.49866
12.965, 1.49865
12.966, 1.49865
12.967, 1.49865
12.968, 1.49865
12.969, 1.49864
12.97, 1.49864
12.971, 1.49864
12.972, 1.49864
12.973, 1.49863
12.974, 1.49863
12.975, 1.49863
12.976, 1.49863
12.977, 1.49862
12.978, 1.49862
12.979, 1.49862
12.98, 1.49862
12.981, 1.49861
12.982, 1.49861
12.983, 1.49861
12.984, 1.4986
12.985, 1.4986
12.986, 1.4986
12.987, 1.4986
12.988, 1.49859
12.989, 1.49859
12.99, 1.49859
12.991, 1.49859
12.992, 1.49858
12.993, 1.49858
12.994, 1.49858
12.995, 1.49857
12.996, 1.49857
12.997, 1.49857
12.998, 1.49857
12.999, 1.49856
13, 1.49856
13.001, 1.49856
13.002, 1.49856
13.003, 1.49855
13.004, 1.49855
13.005, 1.49855
13.006, 1.49854
13.007, 1.49854
13.008, 1.49854
13.009, 1.49854
13.01, 1.49853
13.011, 1.49853
13.012, 1.49853
13.013, 1.49853
13.014, 1.49852
13.015, 1.49852
13.016, 1.49852
13.017, 1.49851
13.018, 1.49851
13.019, 1.49851
13.02, 1.49851
13.021, 1.4985
13.022, 1.4985
13.023, 1.4985
13.024, 1.49849
13.025, 1.49849
13.026, 1.49849
13.027, 1.49849
13.028, 1.49848
13.029, 1.49848
13.03, 1.49848
13.031, 1.49847
13.032, 1.49847
13.033, 1.49847
13.034, 1.49847
13.035, 1.49846
13.036, 1.49846
13.037, 1.49846
13.038, 1.49845
13.039, 1.49845
13.04, 1.49845
13.041, 1.49844
13.042, 1.49844
13.043, 1.49844
13.044, 1.49844
13.045, 1.49843
13.046, 1.49843
13.047, 1.49843
13.048, 1.49842
13.049, 1.49842
13.05, 1.49842
13.051, 1.49841
13.052, 1.49841
13.053, 1.49841
13.054, 1.49841
13.055, 1.4984
13.056, 1.4984
13.057, 1.4984
13.058, 1.49839
13.059, 1.49839
13.06, 1.49839
13.061, 1.49838
13.062, 1.49838
13.063, 1.49838
13.064, 1.49838
13.065, 1.49837
13.066, 1.49837
13.067, 1.49837
13.068, 1.49836
13.069, 1.49836
13.07, 1.49836
13.071, 1.49835
13.072, 1.49835
13.073, 1.49835
13.074, 1.49834
13.075, 1.49834
13.076, 1.49834
13.077, 1.49833
13.078, 1.49833
13.079, 1.49833
13.08, 1.49833
13.081, 1.49832
13.082, 1.49832
13.083, 1.49832
13.084, 1.49831
13.085, 1.49831
13.086, 1.49831
13.087, 1.4983
13.088, 1.4983
13.089, 1.4983
13.09, 1.49829
13.091, 1.49829
13.092, 1.49829
13.093, 1.49828
13.094, 1.49828
13.095, 1.49828
13.096, 1.49827
13.097, 1.49827
13.098, 1.49827
13.099, 1.49826
13.1, 1.49826
13.101, 1.49826
13.102, 1.49825
13.103, 1.49825
13.104, 1.49825
13.105, 1.49824
13.106, 1.49824
13.107, 1.49824
13.108, 1.49823
13.109, 1.49823
13.11, 1.49823
13.111, 1.49822
13.112, 1.49822
13.113, 1.49822
13.114, 1.49821
13.115, 1.49821
13.116, 1.49821
13.117, 1.4982
13.118, 1.4982
13.119, 1.4982
13.12, 1.49819
13.121, 1.49819
13.122, 1.49819
13.123, 1.49818
13.124, 1.49818
13.125, 1.49818
13.126, 1.49817
13.127, 1.49817
13.128, 1.49817
13.129, 1.49816
13.13, 1.49816
13.131, 1.49815
13.132, 1.49815
13.133, 1.49815
13.134, 1.49814
13.135, 1.49814
13.136, 1.49814
13.137, 1.49813
13.138, 1.49813
13.139, 1.49813
13.14, 1.49812
13.141, 1.49812
13.142, 1.49812
13.143, 1.49811
13.144, 1.49811
13.145, 1.4981
13.146, 1.4981
13.147, 1.4981
13.148, 1.49809
13.149, 1.49809
13.15, 1.49809
13.151, 1.49808
13.152, 1.49808
13.153, 1.49808
13.154, 1.49807
13.155, 1.49807
13.156, 1.49806
13.157, 1.49806
13.158, 1.49806
13.159, 1.49805
13.16, 1.49805
13.161, 1.49805
13.162, 1.49804
13.163, 1.49804
13.164, 1.49804
13.165, 1.49803
13.166, 1.49803
13.167, 1.49802
13.168, 1.49802
13.169, 1.49802
13.17, 1.49801
13.171, 1.49801
13.172, 1.49801
13.173, 1.498
13.174, 1.498
13.175, 1.49799
13.176, 1.49799
13.177, 1.49799
13.178, 1.49798
13.179, 1.49798
13.18, 1.49797
13.181, 1.49797
13.182, 1.49797
13.183, 1.49796
13.184, 1.49796
13.185, 1.49796
13.186, 1.49795
13.187, 1.49795
13.188, 1.49794
13.189, 1.49794
13.19, 1.49794
13.191, 1.49793
13.192, 1.49793
13.193, 1.49792
13.194, 1.49792
13.195, 1.49792
13.196, 1.49791
13.197, 1.49791
13.198, 1.4979
13.199, 1.4979
13.2, 1.4979
13.201, 1.49789
13.202, 1.49789
13.203, 1.49788
13.204, 1.49788
13.205, 1.49788
13.206, 1.49787
13.207, 1.49787
13.208, 1.49786
13.209, 1.49786
13.21, 1.49786
13.211, 1.49785
13.212, 1.49785
13.213, 1.49784
13.214, 1.49784
13.215, 1.49784
13.216, 1.49783
13.217, 1.49783
13.218, 1.49782
13.219, 1.49782
13.22, 1.49781
13.221, 1.49781
13.222, 1.49781
13.223, 1.4978
13.224, 1.4978
13.225, 1.49779
13.226, 1.49779
13.227, 1.49779
13.228, 1.49778
13.229, 1.49778
13.23, 1.49777
13.231, 1.49777
13.232, 1.49776
13.233, 1.49776
13.234, 1.49776
13.235, 1.49775
13.236, 1.49775
13.237, 1.49774
13.238, 1.49774
13.239, 1.49773
13.24, 1.49773
13.241, 1.49773
13.242, 1.49772
13.243, 1.49772
13.244, 1.49771
13.245, 1.49771
13.246, 1.4977
13.247, 1.4977
13.248, 1.4977
13.249, 1.49769
13.25, 1.49769
13.251, 1.49768
13.252, 1.49768
13.253, 1.49767
13.254, 1.49767
13.255, 1.49767
13.256, 1.49766
13.257, 1.49766
13.258, 1.49765
13.259, 1.49765
13.26, 1.49764
13.261, 1.49764
13.262, 1.49763
13.263, 1.49763
13.264, 1.49762
13.265, 1.49762
13.266, 1.49762
13.267, 1.49761
13.268, 1.49761
13.269, 1.4976
13.27, 1.4976
13.271, 1.49759
13.272, 1.49759
13.273, 1.49758
13.274, 1.49758
13.275, 1.49757
13.276, 1.49757
13.277, 1.49757
13.278, 1.49756
13.279, 1.49756
13.28, 1.49755
13.281, 1.49755
13.282, 1.49754
13.283, 1.49754
13.284, 1.49753
13.285, 1.49753
13.286, 1.49752
13.287, 1.49752
13.288, 1.49751
13.289, 1.49751
13.29, 1.49751
13.291, 1.4975
13.292, 1.4975
13.293, 1.49749
13.294, 1.49749
13.295, 1.49748
13.296, 1.49748
13.297, 1.49747
13.298, 1.49747
13.299, 1.49746
13.3, 1.49746
13.301, 1.49745
13.302, 1.49745
13.303, 1.49744
13.304, 1.49744
13.305, 1.49743
13.306, 1.49743
13.307, 1.49742
13.308, 1.49742
13.309, 1.49741
13.31, 1.49741
13.311, 1.4974
13.312, 1.4974
13.313, 1.49739
13.314, 1.49739
13.315, 1.49738
13.316, 1.49738
13.317, 1.49737
13.318, 1.49737
13.319, 1.49736
13.32, 1.49736
13.321, 1.49735
13.322, 1.49735
13.323, 1.49734
13.324, 1.49734
13.325, 1.49733
13.326, 1.49733
13.327, 1.49732
13.328, 1.49732
13.329, 1.49731
13.33, 1.49731
13.331, 1.4973
13.332, 1.4973
13.333, 1.49729
13.334, 1.49729
13.335, 1.49728
13.336, 1.49728
13.337, 1.49727
13.338, 1.49727
13.339, 1.49726
13.34, 1.49726
13.341, 1.49725
13.342, 1.49725
13.343, 1.49724
13.344, 1.49724
13.345, 1.49723
13.346, 1.49723
13.347, 1.49722
13.348, 1.49722
13.349, 1.49721
13.35, 1.49721
13.351, 1.4972
13.352, 1.49719
13.353, 1.49719
13.354, 1.49718
13.355, 1.49718
13.356, 1.49717
13.357, 1.49717
13.358, 1.49716
13.359, 1.49716
13.36, 1.49715
13.361, 1.49715
13.362, 1.49714
13.363, 1.49714
13.364, 1.49713
13.365, 1.49712
13.366, 1.49712
13.367, 1.49711
13.368, 1.49711
13.369, 1.4971
13.37, 1.4971
13.371, 1.49709
13.372, 1.49709
13.373, 1.49708
13.374, 1.49708
13.375, 1.49707
13.376, 1.49706
13.377, 1.49706
13.378, 1.49705
