sim_time, my_robot/cart?world_linear_velocity/x
12.468, -0.000994439
12.469, -0.000996335
12.47, -0.000998234
12.471, -0.00100014
12.472, -0.00100204
12.473, -0.00100395
12.474, -0.00100587
12.475, -0.00100779
12.476, -0.00100971
12.477, -0.00101163
12.478, -0.00101356
12.479, -0.00101549
12.48, -0.00101743
12.481, -0.00101937
12.482, -0.00102131
12.483, -0.00102326
12.484, -0.00102521
12.485, -0.00102717
12.486, -0.00102912
12.487, -0.00103109
12.488, -0.00103305
12.489, -0.00103502
12.49, -0.00103699
12.491, -0.00103897
12.492, -0.00104095
12.493, -0.00104294
12.494, -0.00104492
12.495, -0.00104692
12.496, -0.00104891
12.497, -0.00105091
12.498, -0.00105291
12.499, -0.00105492
12.5, -0.00105693
12.501, -0.00105895
12.502, -0.00106097
12.503, -0.00106299
12.504, -0.00106502
12.505, -0.00106705
12.506, -0.00106908
12.507, -0.00107112
12.508, -0.00107316
12.509, -0.00107521
12.51, -0.00107726
12.511, -0.00107931
12.512, -0.00108137
12.513, -0.00108343
12.514, -0.00108549
12.515, -0.00108756
12.516, -0.00108963
12.517, -0.00109171
12.518, -0.00109379
12.519, -0.00109588
12.52, -0.00109797
12.521, -0.00110006
12.522, -0.00110216
12.523, -0.00110426
12.524, -0.00110636
12.525, -0.00110847
12.526, -0.00111058
12.527, -0.0011127
12.528, -0.00111482
12.529, -0.00111695
12.53, -0.00111908
12.531, -0.00112121
12.532, -0.00112335
12.533, -0.00112549
12.534, -0.00112763
12.535, -0.00112978
12.536, -0.00113194
12.537, -0.00113409
12.538, -0.00113625
12.539, -0.00113842
12.54, -0.00114059
12.541, -0.00114276
12.542, -0.00114494
12.543, -0.00114712
12.544, -0.00114931
12.545, -0.0011515
12.546, -0.0011537
12.547, -0.0011559
12.548, -0.0011581
12.549, -0.00116031
12.55, -0.00116252
12.551, -0.00116473
12.552, -0.00116695
12.553, -0.00116918
12.554, -0.0011714
12.555, -0.00117364
12.556, -0.00117587
12.557, -0.00117812
12.558, -0.00118036
12.559, -0.00118261
12.56, -0.00118486
12.561, -0.00118712
12.562, -0.00118938
12.563, -0.00119165
12.564, -0.00119392
12.565, -0.0011962
12.566, -0.00119848
12.567, -0.00120076
12.568, -0.00120305
12.569, -0.00120534
12.57, -0.00120764
12.571, -0.00120994
12.572, -0.00121225
12.573, -0.00121456
12.574, -0.00121687
12.575, -0.00121919
12.576, -0.00122151
12.577, -0.00122384
12.578, -0.00122617
12.579, -0.00122851
12.58, -0.00123085
12.581, -0.0012332
12.582, -0.00123555
12.583, -0.0012379
12.584, -0.00124026
12.585, -0.00124262
12.586, -0.00124499
12.587, -0.00124737
12.588, -0.00124974
12.589, -0.00125212
12.59, -0.00125451
12.591, -0.0012569
12.592, -0.0012593
12.593, -0.00126169
12.594, -0.0012641
12.595, -0.00126651
12.596, -0.00126892
12.597, -0.00127134
12.598, -0.00127376
12.599, -0.00127619
12.6, -0.00127862
12.601, -0.00128106
12.602, -0.0012835
12.603, -0.00128594
12.604, -0.00128839
12.605, -0.00129085
12.606, -0.00129331
12.607, -0.00129577
12.608, -0.00129824
12.609, -0.00130071
12.61, -0.00130319
12.611, -0.00130568
12.612, -0.00130816
12.613, -0.00131066
12.614, -0.00131315
12.615, -0.00131566
12.616, -0.00131816
12.617, -0.00132067
12.618, -0.00132319
12.619, -0.00132571
12.62, -0.00132824
12.621, -0.00133077
12.622, -0.0013333
12.623, -0.00133584
12.624, -0.00133839
12.625, -0.00134094
12.626, -0.00134349
12.627, -0.00134605
12.628, -0.00134862
12.629, -0.00135119
12.63, -0.00135376
12.631, -0.00135634
12.632, -0.00135892
12.633, -0.00136151
12.634, -0.0013641
12.635, -0.0013667
12.636, -0.00136931
12.637, -0.00137192
12.638, -0.00137453
12.639, -0.00137715
12.64, -0.00137977
12.641, -0.0013824
12.642, -0.00138503
12.643, -0.00138767
12.644, -0.00139031
12.645, -0.00139296
12.646, -0.00139562
12.647, -0.00139828
12.648, -0.00140094
12.649, -0.00140361
12.65, -0.00140628
12.651, -0.00140896
12.652, -0.00141164
12.653, -0.00141433
12.654, -0.00141703
12.655, -0.00141973
12.656, -0.00142243
12.657, -0.00142514
12.658, -0.00142785
12.659, -0.00143057
12.66, -0.0014333
12.661, -0.00143603
12.662, -0.00143876
12.663, -0.0014415
12.664, -0.00144425
12.665, -0.001447
12.666, -0.00144976
12.667, -0.00145252
12.668, -0.00145528
12.669, -0.00145806
12.67, -0.00146083
12.671, -0.00146362
12.672, -0.0014664
12.673, -0.0014692
12.674, -0.00147199
12.675, -0.0014748
12.676, -0.00147761
12.677, -0.00148042
12.678, -0.00148324
12.679, -0.00148606
12.68, -0.00148889
12.681, -0.00149173
12.682, -0.00149457
12.683, -0.00149742
12.684, -0.00150027
12.685, -0.00150313
12.686, -0.00150599
12.687, -0.00150886
12.688, -0.00151173
12.689, -0.00151461
12.69, -0.00151749
12.691, -0.00152038
12.692, -0.00152328
12.693, -0.00152618
12.694, -0.00152908
12.695, -0.001532
12.696, -0.00153491
12.697, -0.00153784
12.698, -0.00154077
12.699, -0.0015437
12.7, -0.00154664
12.701, -0.00154958
12.702, -0.00155253
12.703, -0.00155549
12.704, -0.00155845
12.705, -0.00156142
12.706, -0.00156439
12.707, -0.00156737
12.708, -0.00157036
12.709, -0.00157335
12.71, -0.00157634
12.711, -0.00157934
12.712, -0.00158235
12.713, -0.00158536
12.714, -0.00158838
12.715, -0.0015914
12.716, -0.00159443
12.717, -0.00159747
12.718, -0.00160051
12.719, -0.00160356
12.72, -0.00160661
12.721, -0.00160967
12.722, -0.00161273
12.723, -0.0016158
12.724, -0.00161888
12.725, -0.00162196
12.726, -0.00162505
12.727, -0.00162814
12.728, -0.00163124
12.729, -0.00163435
12.73, -0.00163746
12.731, -0.00164058
12.732, -0.0016437
12.733, -0.00164683
12.734, -0.00164996
12.735, -0.00165311
12.736, -0.00165625
12.737, -0.0016594
12.738, -0.00166256
12.739, -0.00166573
12.74, -0.0016689
12.741, -0.00167208
12.742, -0.00167526
12.743, -0.00167845
12.744, -0.00168164
12.745, -0.00168484
12.746, -0.00168805
12.747, -0.00169126
12.748, -0.00169448
12.749, -0.00169771
12.75, -0.00170094
12.751, -0.00170418
12.752, -0.00170742
12.753, -0.00171067
12.754, -0.00171392
12.755, -0.00171719
12.756, -0.00172045
12.757, -0.00172373
12.758, -0.00172701
12.759, -0.0017303
12.76, -0.00173359
12.761, -0.00173689
12.762, -0.00174019
12.763, -0.0017435
12.764, -0.00174682
12.765, -0.00175015
12.766, -0.00175348
12.767, -0.00175681
12.768, -0.00176016
12.769, -0.00176351
12.77, -0.00176686
12.771, -0.00177022
12.772, -0.00177359
12.773, -0.00177697
12.774, -0.00178035
12.775, -0.00178374
12.776, -0.00178713
12.777, -0.00179053
12.778, -0.00179394
12.779, -0.00179735
12.78, -0.00180077
12.781, -0.0018042
12.782, -0.00180763
12.783, -0.00181107
12.784, -0.00181452
12.785, -0.00181797
12.786, -0.00182143
12.787, -0.00182489
12.788, -0.00182836
12.789, -0.00183184
12.79, -0.00183533
12.791, -0.00183882
12.792, -0.00184232
12.793, -0.00184582
12.794, -0.00184933
12.795, -0.00185285
12.796, -0.00185638
12.797, -0.00185991
12.798, -0.00186345
12.799, -0.00186699
12.8, -0.00187054
12.801, -0.0018741
12.802, -0.00187767
12.803, -0.00188124
12.804, -0.00188482
12.805, -0.0018884
12.806, -0.00189199
12.807, -0.00189559
12.808, -0.0018992
12.809, -0.00190281
12.81, -0.00190643
12.811, -0.00191005
12.812, -0.00191369
12.813, -0.00191733
12.814, -0.00192097
12.815, -0.00192463
12.816, -0.00192829
12.817, -0.00193196
12.818, -0.00193563
12.819, -0.00193931
12.82, -0.001943
12.821, -0.00194669
12.822, -0.0019504
12.823, -0.00195411
12.824, -0.00195782
12.825, -0.00196154
12.826, -0.00196527
12.827, -0.00196901
12.828, -0.00197276
12.829, -0.00197651
12.83, -0.00198027
12.831, -0.00198403
12.832, -0.0019878
12.833, -0.00199158
12.834, -0.00199537
12.835, -0.00199916
12.836, -0.00200297
12.837, -0.00200677
12.838, -0.00201059
12.839, -0.00201441
12.84, -0.00201824
12.841, -0.00202208
12.842, -0.00202592
12.843, -0.00202978
12.844, -0.00203363
12.845, -0.0020375
12.846, -0.00204137
12.847, -0.00204525
12.848, -0.00204914
12.849, -0.00205304
12.85, -0.00205694
12.851, -0.00206085
12.852, -0.00206477
12.853, -0.00206869
12.854, -0.00207263
12.855, -0.00207657
12.856, -0.00208051
12.857, -0.00208447
12.858, -0.00208843
12.859, -0.0020924
12.86, -0.00209638
12.861, -0.00210036
12.862, -0.00210435
12.863, -0.00210835
12.864, -0.00211236
12.865, -0.00211637
12.866, -0.0021204
12.867, -0.00212443
12.868, -0.00212846
12.869, -0.00213251
12.87, -0.00213656
12.871, -0.00214062
12.872, -0.00214469
12.873, -0.00214877
12.874, -0.00215285
12.875, -0.00215694
12.876, -0.00216104
12.877, -0.00216515
12.878, -0.00216926
12.879, -0.00217338
12.88, -0.00217751
12.881, -0.00218165
12.882, -0.00218579
12.883, -0.00218995
12.884, -0.00219411
12.885, -0.00219828
12.886, -0.00220245
12.887, -0.00220664
12.888, -0.00221083
12.889, -0.00221503
12.89, -0.00221924
12.891, -0.00222345
12.892, -0.00222768
12.893, -0.00223191
12.894, -0.00223615
12.895, -0.0022404
12.896, -0.00224465
12.897, -0.00224892
12.898, -0.00225319
12.899, -0.00225747
12.9, -0.00226176
12.901, -0.00226605
12.902, -0.00227036
12.903, -0.00227467
12.904, -0.00227899
12.905, -0.00228332
12.906, -0.00228766
12.907, -0.002292
12.908, -0.00229635
12.909, -0.00230071
12.91, -0.00230508
12.911, -0.00230946
12.912, -0.00231385
12.913, -0.00231824
12.914, -0.00232264
12.915, -0.00232705
12.916, -0.00233147
12.917, -0.0023359
12.918, -0.00234034
12.919, -0.00234478
12.92, -0.00234923
12.921, -0.00235369
12.922, -0.00235816
12.923, -0.00236264
12.924, -0.00236713
12.925, -0.00237162
12.926, -0.00237612
12.927, -0.00238063
12.928, -0.00238515
12.929, -0.00238968
12.93, -0.00239422
12.931, -0.00239876
12.932, -0.00240332
12.933, -0.00240788
12.934, -0.00241245
12.935, -0.00241703
12.936, -0.00242162
12.937, -0.00242621
12.938, -0.00243082
12.939, -0.00243543
12.94, -0.00244005
12.941, -0.00244469
12.942, -0.00244933
12.943, -0.00245397
12.944, -0.00245863
12.945, -0.0024633
12.946, -0.00246797
12.947, -0.00247266
12.948, -0.00247735
12.949, -0.00248205
12.95, -0.00248676
12.951, -0.00249148
12.952, -0.00249621
12.953, -0.00250094
12.954, -0.00250569
12.955, -0.00251044
12.956, -0.00251521
12.957, -0.00251998
12.958, -0.00252476
12.959, -0.00252955
12.96, -0.00253435
12.961, -0.00253916
12.962, -0.00254397
12.963, -0.0025488
12.964, -0.00255364
12.965, -0.00255848
12.966, -0.00256333
12.967, -0.0025682
12.968, -0.00257307
12.969, -0.00257795
12.97, -0.00258284
12.971, -0.00258774
12.972, -0.00259265
12.973, -0.00259756
12.974, -0.00260249
12.975, -0.00260742
12.976, -0.00261237
12.977, -0.00261732
12.978, -0.00262229
12.979, -0.00262726
12.98, -0.00263224
12.981, -0.00263723
12.982, -0.00264224
12.983, -0.00264725
12.984, -0.00265227
12.985, -0.00265729
12.986, -0.00266233
12.987, -0.00266738
12.988, -0.00267244
12.989, -0.0026775
12.99, -0.00268258
12.991, -0.00268767
12.992, -0.00269276
12.993, -0.00269787
12.994, -0.00270298
12.995, -0.0027081
12.996, -0.00271324
12.997, -0.00271838
12.998, -0.00272353
12.999, -0.0027287
13, -0.00273387
13.001, -0.00273905
13.002, -0.00274424
13.003, -0.00274944
13.004, -0.00275465
13.005, -0.00275987
13.006, -0.0027651
13.007, -0.00277034
13.008, -0.00277559
13.009, -0.00278085
13.01, -0.00278612
13.011, -0.0027914
13.012, -0.00279669
13.013, -0.00280199
13.014, -0.0028073
13.015, -0.00281262
13.016, -0.00281795
13.017, -0.00282329
13.018, -0.00282863
13.019, -0.00283399
13.02, -0.00283936
13.021, -0.00284474
13.022, -0.00285013
13.023, -0.00285553
13.024, -0.00286094
13.025, -0.00286636
13.026, -0.00287179
13.027, -0.00287722
13.028, -0.00288267
13.029, -0.00288813
13.03, -0.0028936
13.031, -0.00289908
13.032, -0.00290457
13.033, -0.00291007
13.034, -0.00291558
13.035, -0.0029211
13.036, -0.00292664
13.037, -0.00293218
13.038, -0.00293773
13.039, -0.00294329
13.04, -0.00294886
13.041, -0.00295445
13.042, -0.00296004
13.043, -0.00296564
13.044, -0.00297126
13.045, -0.00297688
13.046, -0.00298252
13.047, -0.00298816
13.048, -0.00299382
13.049, -0.00299949
13.05, -0.00300516
13.051, -0.00301085
13.052, -0.00301655
13.053, -0.00302226
13.054, -0.00302798
13.055, -0.00303371
13.056, -0.00303945
13.057, -0.0030452
13.058, -0.00305096
13.059, -0.00305674
13.06, -0.00306252
13.061, -0.00306831
13.062, -0.00307412
13.063, -0.00307993
13.064, -0.00308576
13.065, -0.0030916
13.066, -0.00309745
13.067, -0.00310331
13.068, -0.00310918
13.069, -0.00311506
13.07, -0.00312095
13.071, -0.00312685
13.072, -0.00313277
13.073, -0.00313869
13.074, -0.00314463
13.075, -0.00315058
13.076, -0.00315653
13.077, -0.0031625
13.078, -0.00316848
13.079, -0.00317447
13.08, -0.00318048
13.081, -0.00318649
13.082, -0.00319251
13.083, -0.00319855
13.084, -0.0032046
13.085, -0.00321066
13.086, -0.00321672
13.087, -0.00322281
13.088, -0.0032289
13.089, -0.003235
13.09, -0.00324112
13.091, -0.00324724
13.092, -0.00325338
13.093, -0.00325953
13.094, -0.00326569
13.095, -0.00327186
13.096, -0.00327804
13.097, -0.00328424
13.098, -0.00329044
13.099, -0.00329666
13.1, -0.00330289
13.101, -0.00330913
13.102, -0.00331538
13.103, -0.00332164
13.104, -0.00332792
13.105, -0.00333421
13.106, -0.0033405
13.107, -0.00334681
13.108, -0.00335314
13.109, -0.00335947
13.11, -0.00336581
13.111, -0.00337217
13.112, -0.00337854
13.113, -0.00338492
13.114, -0.00339131
13.115, -0.00339772
13.116, -0.00340413
13.117, -0.00341056
13.118, -0.003417
13.119, -0.00342345
13.12, -0.00342991
13.121, -0.00343639
13.122, -0.00344288
13.123, -0.00344938
13.124, -0.00345589
13.125, -0.00346241
13.126, -0.00346894
13.127, -0.00347549
13.128, -0.00348205
13.129, -0.00348862
13.13, -0.00349521
13.131, -0.0035018
13.132, -0.00350841
13.133, -0.00351503
13.134, -0.00352166
13.135, -0.00352831
13.136, -0.00353496
13.137, -0.00354163
13.138, -0.00354831
13.139, -0.00355501
13.14, -0.00356171
13.141, -0.00356843
13.142, -0.00357516
13.143, -0.00358191
13.144, -0.00358866
13.145, -0.00359543
13.146, -0.00360221
13.147, -0.003609
13.148, -0.00361581
13.149, -0.00362263
13.15, -0.00362946
13.151, -0.0036363
13.152, -0.00364315
13.153, -0.00365002
13.154, -0.0036569
13.155, -0.0036638
13.156, -0.0036707
13.157, -0.00367762
13.158, -0.00368455
13.159, -0.0036915
13.16, -0.00369845
13.161, -0.00370542
13.162, -0.00371241
13.163, -0.0037194
13.164, -0.00372641
13.165, -0.00373343
13.166, -0.00374047
13.167, -0.00374751
13.168, -0.00375457
13.169, -0.00376165
13.17, -0.00376873
13.171, -0.00377583
13.172, -0.00378294
13.173, -0.00379007
13.174, -0.0037972
13.175, -0.00380436
13.176, -0.00381152
13.177, -0.0038187
13.178, -0.00382589
13.179, -0.00383309
13.18, -0.00384031
13.181, -0.00384754
13.182, -0.00385478
13.183, -0.00386204
13.184, -0.00386931
13.185, -0.00387659
13.186, -0.00388389
13.187, -0.00389119
13.188, -0.00389852
13.189, -0.00390585
13.19, -0.0039132
13.191, -0.00392057
13.192, -0.00392794
13.193, -0.00393533
13.194, -0.00394274
13.195, -0.00395015
13.196, -0.00395759
13.197, -0.00396503
13.198, -0.00397249
13.199, -0.00397996
13.2, -0.00398744
13.201, -0.00399494
13.202, -0.00400246
13.203, -0.00400998
13.204, -0.00401752
13.205, -0.00402507
13.206, -0.00403264
13.207, -0.00404022
13.208, -0.00404782
13.209, -0.00405543
13.21, -0.00406305
13.211, -0.00407069
13.212, -0.00407834
13.213, -0.004086
13.214, -0.00409368
13.215, -0.00410137
13.216, -0.00410908
13.217, -0.0041168
13.218, -0.00412453
13.219, -0.00413228
13.22, -0.00414004
13.221, -0.00414782
13.222, -0.00415561
13.223, -0.00416342
13.224, -0.00417124
13.225, -0.00417907
13.226, -0.00418692
13.227, -0.00419478
13.228, -0.00420265
13.229, -0.00421054
13.23, -0.00421845
13.231, -0.00422637
13.232, -0.0042343
13.233, -0.00424225
13.234, -0.00425021
13.235, -0.00425819
13.236, -0.00426618
13.237, -0.00427418
13.238, -0.0042822
13.239, -0.00429024
13.24, -0.00429829
13.241, -0.00430635
13.242, -0.00431443
13.243, -0.00432252
13.244, -0.00433063
13.245, -0.00433875
13.246, -0.00434689
13.247, -0.00435504
13.248, -0.00436321
13.249, -0.00437139
13.25, -0.00437958
13.251, -0.0043878
13.252, -0.00439602
13.253, -0.00440426
13.254, -0.00441252
13.255, -0.00442079
13.256, -0.00442907
13.257, -0.00443737
13.258, -0.00444569
13.259, -0.00445402
13.26, -0.00446236
13.261, -0.00447072
13.262, -0.0044791
13.263, -0.00448749
13.264, -0.00449589
13.265, -0.00450431
13.266, -0.00451275
13.267, -0.0045212
13.268, -0.00452967
13.269, -0.00453815
13.27, -0.00454664
13.271, -0.00455516
13.272, -0.00456368
13.273, -0.00457223
13.274, -0.00458078
13.275, -0.00458936
13.276, -0.00459794
13.277, -0.00460655
13.278, -0.00461517
13.279, -0.0046238
13.28, -0.00463245
13.281, -0.00464112
13.282, -0.0046498
13.283, -0.0046585
13.284, -0.00466721
13.285, -0.00467594
13.286, -0.00468468
13.287, -0.00469344
13.288, -0.00470222
13.289, -0.00471101
13.29, -0.00471982
13.291, -0.00472864
13.292, -0.00473748
13.293, -0.00474633
13.294, -0.0047552
13.295, -0.00476409
13.296, -0.00477299
13.297, -0.0047819
13.298, -0.00479084
13.299, -0.00479979
13.3, -0.00480875
13.301, -0.00481773
13.302, -0.00482673
13.303, -0.00483574
13.304, -0.00484477
13.305, -0.00485382
13.306, -0.00486288
13.307, -0.00487196
13.308, -0.00488105
13.309, -0.00489016
13.31, -0.00489929
13.311, -0.00490843
13.312, -0.00491759
13.313, -0.00492677
13.314, -0.00493596
13.315, -0.00494517
13.316, -0.00495439
13.317, -0.00496363
13.318, -0.00497289
13.319, -0.00498216
13.32, -0.00499145
13.321, -0.00500076
13.322, -0.00501008
13.323, -0.00501942
13.324, -0.00502878
13.325, -0.00503815
13.326, -0.00504754
13.327, -0.00505695
13.328, -0.00506637
13.329, -0.00507581
13.33, -0.00508526
13.331, -0.00509474
13.332, -0.00510423
13.333, -0.00511373
13.334, -0.00512326
13.335, -0.0051328
13.336, -0.00514235
13.337, -0.00515193
13.338, -0.00516152
13.339, -0.00517112
13.34, -0.00518075
13.341, -0.00519039
13.342, -0.00520005
13.343, -0.00520972
13.344, -0.00521942
13.345, -0.00522913
13.346, -0.00523885
13.347, -0.0052486
13.348, -0.00525836
13.349, -0.00526814
13.35, -0.00527793
13.351, -0.00528774
13.352, -0.00529757
13.353, -0.00530742
13.354, -0.00531728
13.355, -0.00532717
13.356, -0.00533707
13.357, -0.00534698
13.358, -0.00535692
13.359, -0.00536687
13.36, -0.00537684
13.361, -0.00538682
13.362, -0.00539682
13.363, -0.00540685
13.364, -0.00541688
13.365, -0.00542694
13.366, -0.00543701
13.367, -0.00544711
13.368, -0.00545722
13.369, -0.00546734
13.37, -0.00547749
13.371, -0.00548765
13.372, -0.00549783
13.373, -0.00550803
13.374, -0.00551824
13.375, -0.00552847
13.376, -0.00553873
13.377, -0.00554899
13.378, -0.00555928
13.379, -0.00556959
13.38, -0.00557991
13.381, -0.00559025
13.382, -0.00560061
13.383, -0.00561098
13.384, -0.00562138
13.385, -0.00563179
13.386, -0.00564222
13.387, -0.00565267
13.388, -0.00566314
13.389, -0.00567362
13.39, -0.00568413
13.391, -0.00569465
13.392, -0.00570519
13.393, -0.00571575
13.394, -0.00572632
13.395, -0.00573692
13.396, -0.00574753
13.397, -0.00575816
13.398, -0.00576881
13.399, -0.00577948
13.4, -0.00579017
13.401, -0.00580087
13.402, -0.00581159
13.403, -0.00582234
13.404, -0.0058331
13.405, -0.00584387
13.406, -0.00585467
13.407, -0.00586549
13.408, -0.00587632
13.409, -0.00588718
13.41, -0.00589805
13.411, -0.00590894
13.412, -0.00591985
13.413, -0.00593078
13.414, -0.00594172
13.415, -0.00595269
13.416, -0.00596367
13.417, -0.00597468
13.418, -0.0059857
13.419, -0.00599674
